id,titulo,url,contenido,imagen,fuente,fecha,categoriaId,categoriaNombre,categoriaColor
cmgg3ci5s012yx718vz9lkukk,Artículo de diariocorreo.pe,https://diariocorreo.pe//articulo-1#1759813208560-yigrgsb32,Contenido extraído usando selectores CSS personalizados...,,diariocorreo.pe,2025-10-07T05:00:08.561Z,,Sin categoría,
cmgg3ci5r012ux7181dlpbpqp,Artículo de peru21.pe,https://peru21.pe//articulo-1#1759813208559-0oqbf0mp0,Contenido extraído usando selectores CSS personalizados...,,peru21.pe,2025-10-07T05:00:08.559Z,,Sin categoría,
cmgg3ci5q012qx718zeqn5o9a,Artículo de larepublica.pe,https://larepublica.pe//articulo-1#1759813208558-eveu6twhj,Contenido extraído usando selectores CSS personalizados...,,larepublica.pe,2025-10-07T05:00:08.558Z,,Sin categoría,
cmgg3ci5p012mx7189lz6mzqz,Artículo de elcomercio.pe,https://elcomercio.pe//articulo-1#1759813208557-7zdj3hk5n,Contenido extraído usando selectores CSS personalizados...,,elcomercio.pe,2025-10-07T05:00:08.557Z,,Sin categoría,
cmgg3ci5n012ix7185vzqhucc,Artículo de www.youtube.com,https://www.youtube.com/channel/UCkZCoc42IipR1ucqJmIehsA/articulo-1#1759813208555-i5cqt9glv,Contenido extraído usando selectores CSS personalizados...,,www.youtube.com,2025-10-07T05:00:08.556Z,,Sin categoría,
cmgg3ci5m012ex718pk17ny8o,Artículo de radios.com.pe,https://radios.com.pe/exitosa-lima//articulo-1#1759813208554-kgv1lght6,Contenido extraído usando selectores CSS personalizados...,,radios.com.pe,2025-10-07T05:00:08.554Z,,Sin categoría,
cmgg3ci5k012ax7182vud8nd0,Artículo de streema.com,https://streema.com/radios/Radio_Noticias_Peru/articulo-1#1759813208552-zxha9unky,Contenido extraído usando selectores CSS personalizados...,,streema.com,2025-10-07T05:00:08.553Z,,Sin categoría,
cmgg3ci5j0126x718omgp4798,Artículo de radiouno.pe,https://radiouno.pe//articulo-1#1759813208551-wyogo54am,Contenido extraído usando selectores CSS personalizados...,,radiouno.pe,2025-10-07T05:00:08.552Z,,Sin categoría,
cmgg3ci5i0122x718iuacs0ba,Artículo de canaln.pe,https://canaln.pe//articulo-1#1759813208550-v38sh3ur2,Contenido extraído usando selectores CSS personalizados...,,canaln.pe,2025-10-07T05:00:08.550Z,,Sin categoría,
cmgg3ci5g011yx718ydibn893,Artículo de www.exitosanoticias.pe,https://www.exitosanoticias.pe//articulo-1#1759813208548-dnsgk51oq,Contenido extraído usando selectores CSS personalizados...,,www.exitosanoticias.pe,2025-10-07T05:00:08.549Z,,Sin categoría,
cmgg3ci5e011ux71818kupc5q,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813208546-inxujn5yq,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:00:08.547Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3ci5d011qx718rwb68h16,Corpac reconoce que hubo 'breve interrupción' en el funcionamiento del sistema de control radar,https://rpp.pe/lima/actualidad/corpac-reconoce-que-hubo-breve-interrupcion-en-el-funcionamiento-del-sistema-de-control-radar-noticia-123458#1759813208545-ujlw56kkp,La Corporación Peruana de Aeropuertos y Aviación Comercial (Corpac) reconoció que hubo una breve interrupción en el funcionamiento del sistema de control radar en el aeropuerto Jorge Chávez.,,RPP Noticias,2025-10-07T05:00:08.546Z,,Sin categoría,
cmgg3ci5e011sx718zsjb9i2k,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813208546-m06kvcarn,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:00:08.546Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3ci5c011ox7187rn5fmem,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813208544-ud6htr0ws,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:00:08.545Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3ci5b011mx718ugtjxdup,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813208543-42xbvjko4,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:00:08.544Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3ci57011ix718s90hgq4j,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813208538-qmj2u2ecw,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:00:08.539Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3ci56011gx718n2zmidog,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813208537-6fxgsllh2,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:00:08.538Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3ci55011ex71863ok86hq,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813208536-24orm0yh5,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:00:08.537Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3ci53011cx718f3e7dnnq,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813208535-rgjq2n464,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:00:08.535Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3ci50011ax7183hra6c60,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813208532-dezquqimq,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:00:08.533Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3cc7m0116x718li8oi5md,Artículo de diariocorreo.pe,https://diariocorreo.pe//articulo-1#1759813200850-xuqeepjxc,Contenido extraído usando selectores CSS personalizados...,,diariocorreo.pe,2025-10-07T05:00:00.850Z,,Sin categoría,
cmgg3cc7l0112x718j1hbfrx9,Artículo de peru21.pe,https://peru21.pe//articulo-1#1759813200849-kcu5u3ebz,Contenido extraído usando selectores CSS personalizados...,,peru21.pe,2025-10-07T05:00:00.849Z,,Sin categoría,
cmgg3cc7j010yx718b30ov2p3,Artículo de larepublica.pe,https://larepublica.pe//articulo-1#1759813200847-mq4fg669t,Contenido extraído usando selectores CSS personalizados...,,larepublica.pe,2025-10-07T05:00:00.848Z,,Sin categoría,
cmgg3cc7i010ux7185q8sczgo,Artículo de elcomercio.pe,https://elcomercio.pe//articulo-1#1759813200846-2a5taeysb,Contenido extraído usando selectores CSS personalizados...,,elcomercio.pe,2025-10-07T05:00:00.847Z,,Sin categoría,
cmgg3cc7h010qx718msbzic6a,Artículo de www.youtube.com,https://www.youtube.com/channel/UCkZCoc42IipR1ucqJmIehsA/articulo-1#1759813200845-bef04koyl,Contenido extraído usando selectores CSS personalizados...,,www.youtube.com,2025-10-07T05:00:00.845Z,,Sin categoría,
cmgg3cc7g010mx7180yzk3ypl,Artículo de radios.com.pe,https://radios.com.pe/exitosa-lima//articulo-1#1759813200843-pbdhs0il6,Contenido extraído usando selectores CSS personalizados...,,radios.com.pe,2025-10-07T05:00:00.844Z,,Sin categoría,
cmgg3cc7e010ix718yptqi0sr,Artículo de streema.com,https://streema.com/radios/Radio_Noticias_Peru/articulo-1#1759813200842-xkr3yt12i,Contenido extraído usando selectores CSS personalizados...,,streema.com,2025-10-07T05:00:00.843Z,,Sin categoría,
cmgg3cc7c010ex718xqd4vb5z,Artículo de radiouno.pe,https://radiouno.pe//articulo-1#1759813200840-mj9oxbuu0,Contenido extraído usando selectores CSS personalizados...,,radiouno.pe,2025-10-07T05:00:00.841Z,,Sin categoría,
cmgg3cc7a010ax718r3bdu95v,Artículo de canaln.pe,https://canaln.pe//articulo-1#1759813200838-7732xcy2o,Contenido extraído usando selectores CSS personalizados...,,canaln.pe,2025-10-07T05:00:00.839Z,,Sin categoría,
cmgg3cc780106x718r6of82p3,Artículo de www.exitosanoticias.pe,https://www.exitosanoticias.pe//articulo-1#1759813200836-sabgy5qpd,Contenido extraído usando selectores CSS personalizados...,,www.exitosanoticias.pe,2025-10-07T05:00:00.837Z,,Sin categoría,
cmgg3cc760102x718iw8lmxkz,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813200834-x5qke7g5p,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:00:00.835Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3cc760100x718gxpdj8z0,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813200833-2zgcukd11,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:00:00.834Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3cc7500zyx718h5fpidnx,Corpac reconoce que hubo 'breve interrupción' en el funcionamiento del sistema de control radar,https://rpp.pe/lima/actualidad/corpac-reconoce-que-hubo-breve-interrupcion-en-el-funcionamiento-del-sistema-de-control-radar-noticia-123458#1759813200832-mjqs14x85,La Corporación Peruana de Aeropuertos y Aviación Comercial (Corpac) reconoció que hubo una breve interrupción en el funcionamiento del sistema de control radar en el aeropuerto Jorge Chávez.,,RPP Noticias,2025-10-07T05:00:00.833Z,,Sin categoría,
cmgg3cc7400zwx718gya2b8pb,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813200832-bpbpv1z6t,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:00:00.832Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3cc7300zux718y55bgoov,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813200830-lrkmtmix0,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:00:00.831Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3cc6x00zqx7185jgko5ho,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813200825-7qqo0vj3d,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:00:00.825Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3cc6v00zox718z312qk6k,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813200823-xoib5flxz,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:00:00.824Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3cc6u00zmx718fjjf70ql,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813200822-8vvzti5ba,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:00:00.822Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3cc6t00zkx718a6izxj8d,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813200820-5cqr28wgt,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:00:00.821Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3cc6q00zix71880s3hz3h,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813200818-8gcs11y6d,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:00:00.819Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3cc2c00zex718dtoa2t6v,Artículo de diariocorreo.pe,https://diariocorreo.pe//articulo-1#1759813200660-ipz2zj56g,Contenido extraído usando selectores CSS personalizados...,,diariocorreo.pe,2025-10-07T05:00:00.661Z,,Sin categoría,
cmgg3cc2b00zax718weac4m9l,Artículo de peru21.pe,https://peru21.pe//articulo-1#1759813200659-03c7tdbuk,Contenido extraído usando selectores CSS personalizados...,,peru21.pe,2025-10-07T05:00:00.659Z,,Sin categoría,
cmgg3cc2a00z6x718hs9bl12j,Artículo de larepublica.pe,https://larepublica.pe//articulo-1#1759813200658-m3xvnac3f,Contenido extraído usando selectores CSS personalizados...,,larepublica.pe,2025-10-07T05:00:00.658Z,,Sin categoría,
cmgg3cc2900z2x718ujn2fj4q,Artículo de elcomercio.pe,https://elcomercio.pe//articulo-1#1759813200656-70czonvd8,Contenido extraído usando selectores CSS personalizados...,,elcomercio.pe,2025-10-07T05:00:00.657Z,,Sin categoría,
cmgg3cc2700yyx718obqmvabc,Artículo de www.youtube.com,https://www.youtube.com/channel/UCkZCoc42IipR1ucqJmIehsA/articulo-1#1759813200655-bbl9mr3c0,Contenido extraído usando selectores CSS personalizados...,,www.youtube.com,2025-10-07T05:00:00.656Z,,Sin categoría,
cmgg3cc2600yux718ecyv75ox,Artículo de radios.com.pe,https://radios.com.pe/exitosa-lima//articulo-1#1759813200654-e141e43vw,Contenido extraído usando selectores CSS personalizados...,,radios.com.pe,2025-10-07T05:00:00.655Z,,Sin categoría,
cmgg3cc2500yqx718x8hruowz,Artículo de streema.com,https://streema.com/radios/Radio_Noticias_Peru/articulo-1#1759813200653-1j5knnsec,Contenido extraído usando selectores CSS personalizados...,,streema.com,2025-10-07T05:00:00.654Z,,Sin categoría,
cmgg3cc2400ymx718pjvhl4bx,Artículo de radiouno.pe,https://radiouno.pe//articulo-1#1759813200652-6osdicr3k,Contenido extraído usando selectores CSS personalizados...,,radiouno.pe,2025-10-07T05:00:00.652Z,,Sin categoría,
cmgg3cc2300yix718nbm64rxo,Artículo de canaln.pe,https://canaln.pe//articulo-1#1759813200651-17mau18ri,Contenido extraído usando selectores CSS personalizados...,,canaln.pe,2025-10-07T05:00:00.651Z,,Sin categoría,
cmgg3cc2100yex718egn7byg6,Artículo de www.exitosanoticias.pe,https://www.exitosanoticias.pe//articulo-1#1759813200649-kinob3n1y,Contenido extraído usando selectores CSS personalizados...,,www.exitosanoticias.pe,2025-10-07T05:00:00.650Z,,Sin categoría,
cmgg3cc2000yax7181dwo3scn,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813200648-rv4r8z7ic,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:00:00.649Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3cc1z00y6x718kvk0d10c,Corpac reconoce que hubo 'breve interrupción' en el funcionamiento del sistema de control radar,https://rpp.pe/lima/actualidad/corpac-reconoce-que-hubo-breve-interrupcion-en-el-funcionamiento-del-sistema-de-control-radar-noticia-123458#1759813200647-tkqdlr6sl,La Corporación Peruana de Aeropuertos y Aviación Comercial (Corpac) reconoció que hubo una breve interrupción en el funcionamiento del sistema de control radar en el aeropuerto Jorge Chávez.,,RPP Noticias,2025-10-07T05:00:00.648Z,,Sin categoría,
cmgg3cc2000y8x7187udvsv0f,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813200648-mwslz2hs9,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:00:00.648Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3cc1z00y4x718mpeviwl0,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813200646-sw8qf9xhy,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:00:00.647Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3cc1y00y2x7189aeenc2v,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813200646-eh7haktby,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:00:00.646Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3cc1u00xwx718fiw4i9dh,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813200642-u60nkyym3,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:00:00.643Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3cc1v00xyx7186123qqpo,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813200643-l1cvb44yc,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:00:00.643Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3cc1u00xux718qj11fbjl,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813200641-1j6z4hvnt,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:00:00.642Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3cc1t00xsx7188k4mad3s,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813200641-9lvthawlv,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:00:00.641Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3cc1s00xqx71835a3pyuk,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813200640-ggwg56lzb,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:00:00.640Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3cbzo00xmx718l5i6r02j,Artículo de diariocorreo.pe,https://diariocorreo.pe//articulo-1#1759813200564-a1nnx68md,Contenido extraído usando selectores CSS personalizados...,,diariocorreo.pe,2025-10-07T05:00:00.565Z,,Sin categoría,
cmgg3cbzn00xix718bh41wtsd,Artículo de peru21.pe,https://peru21.pe//articulo-1#1759813200563-cihjdcmlv,Contenido extraído usando selectores CSS personalizados...,,peru21.pe,2025-10-07T05:00:00.564Z,,Sin categoría,
cmgg3cbzm00xex718ok1hze79,Artículo de larepublica.pe,https://larepublica.pe//articulo-1#1759813200562-ho9s263r0,Contenido extraído usando selectores CSS personalizados...,,larepublica.pe,2025-10-07T05:00:00.563Z,,Sin categoría,
cmgg3cbzl00xax718637svnxv,Artículo de elcomercio.pe,https://elcomercio.pe//articulo-1#1759813200561-9ew3r84gy,Contenido extraído usando selectores CSS personalizados...,,elcomercio.pe,2025-10-07T05:00:00.562Z,,Sin categoría,
cmgg3cbzk00x6x718oiz18pmp,Artículo de www.youtube.com,https://www.youtube.com/channel/UCkZCoc42IipR1ucqJmIehsA/articulo-1#1759813200560-87e8ap52i,Contenido extraído usando selectores CSS personalizados...,,www.youtube.com,2025-10-07T05:00:00.561Z,,Sin categoría,
cmgg3cbzj00x2x718a93q0xdh,Artículo de radios.com.pe,https://radios.com.pe/exitosa-lima//articulo-1#1759813200559-je4dime83,Contenido extraído usando selectores CSS personalizados...,,radios.com.pe,2025-10-07T05:00:00.560Z,,Sin categoría,
cmgg3cbzj00wyx718onwn5cds,Artículo de streema.com,https://streema.com/radios/Radio_Noticias_Peru/articulo-1#1759813200559-8xyqrmi0u,Contenido extraído usando selectores CSS personalizados...,,streema.com,2025-10-07T05:00:00.559Z,,Sin categoría,
cmgg3cbzi00wux718ul4ia45g,Artículo de radiouno.pe,https://radiouno.pe//articulo-1#1759813200558-y360qzz2t,Contenido extraído usando selectores CSS personalizados...,,radiouno.pe,2025-10-07T05:00:00.558Z,,Sin categoría,
cmgg3cbzg00wqx718vmjfhmrs,Artículo de canaln.pe,https://canaln.pe//articulo-1#1759813200556-gxrjjkq09,Contenido extraído usando selectores CSS personalizados...,,canaln.pe,2025-10-07T05:00:00.557Z,,Sin categoría,
cmgg3cbzg00wmx718xoyd0enc,Artículo de www.exitosanoticias.pe,https://www.exitosanoticias.pe//articulo-1#1759813200555-ciic4o5qo,Contenido extraído usando selectores CSS personalizados...,,www.exitosanoticias.pe,2025-10-07T05:00:00.556Z,,Sin categoría,
cmgg3cbze00wix718g1xyj0l2,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813200554-1hbncyw09,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:00:00.555Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3cbzd00wex718cxz8jewf,Corpac reconoce que hubo 'breve interrupción' en el funcionamiento del sistema de control radar,https://rpp.pe/lima/actualidad/corpac-reconoce-que-hubo-breve-interrupcion-en-el-funcionamiento-del-sistema-de-control-radar-noticia-123458#1759813200553-9rlqhbsgk,La Corporación Peruana de Aeropuertos y Aviación Comercial (Corpac) reconoció que hubo una breve interrupción en el funcionamiento del sistema de control radar en el aeropuerto Jorge Chávez.,,RPP Noticias,2025-10-07T05:00:00.554Z,,Sin categoría,
cmgg3cbze00wgx7181ynanwk5,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813200554-cxl00coyn,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:00:00.554Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3cbzc00wax718oey1s5rl,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813200552-poza2otgc,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:00:00.553Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
